,image_id,gt_class,pre_class,ap,score
1600,1600,0,0,0.0,0.0
1601,1601,1,1,1.0,0.9999877214431763
1602,1602,0,0,0.0,0.0
1603,1603,1,1,1.0,0.999776303768158
1604,1604,2,2,1.0,0.9362585544586182
1605,1605,0,2,0.0,0.8083961606025696
1606,1606,3,3,1.0,0.9999841451644897
1607,1607,2,2,1.0,0.9999493360519409
1608,1608,2,2,1.0,0.999985933303833
1609,1609,3,1,0.5,0.9993839263916016
1610,1610,2,2,1.0,0.9999839067459106
1611,1611,3,3,1.0,0.9982395172119141
1612,1612,2,2,1.0,0.9999997615814209
1613,1613,3,3,1.0,0.9998231530189514
1614,1614,1,1,1.0,0.9951517581939697
1615,1615,2,2,1.0,0.9990807771682739
1616,1616,1,1,1.0,0.9999990463256836
1617,1617,2,2,1.0,0.9999537467956543
1618,1618,3,3,1.0,0.9967851638793945
1619,1619,1,1,1.0,0.9151919484138489
1620,1620,2,2,1.0,0.9999661445617676
1621,1621,2,2,1.0,0.9933880567550659
1622,1622,0,0,0.0,0.0
1623,1623,3,3,1.0,0.9991539716720581
1624,1624,2,2,1.0,0.9830900430679321
1625,1625,1,1,1.0,0.9999983310699463
1626,1626,1,1,1.0,0.9985677003860474
1627,1627,3,3,1.0,0.998935878276825
1628,1628,0,0,0.0,0.0
1629,1629,2,2,1.0,0.9999216794967651
1630,1630,2,2,1.0,0.9996562004089355
1631,1631,3,3,1.0,0.9517543911933899
1632,1632,0,0,0.0,0.0
1633,1633,2,2,1.0,0.9964894652366638
1634,1634,0,2,0.0,0.9098102450370789
1635,1635,2,2,1.0,0.9999929666519165
1636,1636,3,3,2.0,0.9998137354850769
1637,1637,2,2,1.0,0.9999992847442627
1638,1638,0,2,0.0,0.8002139925956726
1639,1639,2,2,1.0,0.9999923706054688
1640,1640,0,0,0.0,0.0
1641,1641,0,0,0.0,0.0
1642,1642,0,0,0.0,0.0
1643,1643,2,2,1.0,0.9942269325256348
1644,1644,1,1,1.0,0.9983425140380859
1645,1645,2,2,1.0,0.9999951124191284
1646,1646,2,2,1.0,0.9895448088645935
1647,1647,0,1,0.0,0.9797048568725586
1648,1648,1,1,1.0,0.9999953508377075
1649,1649,0,0,0.0,0.0
1650,1650,3,3,1.0,0.9986157417297363
1651,1651,2,2,1.0,0.9999994039535522
1652,1652,1,1,1.0,0.9999954700469971
1653,1653,2,2,1.0,0.999998927116394
1654,1654,1,1,1.0,0.9960272312164307
1655,1655,2,2,1.0,0.9938969016075134
1656,1656,3,3,1.0,0.9999454021453857
1657,1657,2,2,1.0,0.9999959468841553
1658,1658,0,1,0.0,0.7746139168739319
1659,1659,3,3,1.0,0.9999898672103882
1660,1660,2,2,1.0,0.9970513582229614
1661,1661,3,3,1.0,0.9999744892120361
1662,1662,2,2,1.0,0.9999793767929077
1663,1663,1,1,1.0,0.9999969005584717
1664,1664,3,3,1.0,0.9998576641082764
1665,1665,2,2,1.0,0.9999940395355225
1666,1666,2,2,1.0,0.9899663925170898
1667,1667,0,0,0.0,0.0
1668,1668,0,2,0.0,0.982597291469574
1669,1669,0,0,0.0,0.0
1670,1670,2,2,1.0,0.9973733425140381
1671,1671,1,1,1.0,0.9995930790901184
1672,1672,2,2,1.0,0.9995684027671814
1673,1673,2,2,1.0,0.9981465339660645
1674,1674,0,2,0.0,0.7765090465545654
1675,1675,2,2,1.0,0.9999004602432251
1676,1676,1,1,1.0,0.9986020922660828
1677,1677,2,2,1.0,0.9955558180809021
1678,1678,2,2,1.0,0.9999643564224243
1679,1679,3,3,1.0,0.9946306943893433
1680,1680,1,1,1.0,0.9999994039535522
1681,1681,2,2,1.0,0.9996786117553711
1682,1682,3,3,1.0,0.9998703002929688
1683,1683,2,2,1.0,0.9999920129776001
1684,1684,1,1,1.0,0.9974187612533569
1685,1685,1,1,1.0,0.9922033548355103
1686,1686,1,1,1.0,0.9999959468841553
1687,1687,1,1,1.0,0.9999924898147583
1688,1688,3,3,1.0,0.9981744289398193
1689,1689,0,0,0.0,0.0
1690,1690,2,2,1.0,0.9999189376831055
1691,1691,0,1,0.0,0.971439778804779
1692,1692,2,2,1.0,0.9998618364334106
1693,1693,2,2,1.0,0.999985933303833
1694,1694,3,3,1.0,0.9886903166770935
1695,1695,2,2,1.0,0.9999998807907104
1696,1696,2,2,1.0,0.9999974966049194
1697,1697,1,1,1.0,0.9996523857116699
1698,1698,0,0,0.0,0.0
1699,1699,3,3,1.0,0.9999727010726929
1700,1700,1,1,1.0,0.9975762963294983
1701,1701,0,2,0.0,0.9669938683509827
1702,1702,3,3,1.0,0.9999133348464966
1703,1703,2,2,1.0,0.9997057318687439
1704,1704,2,2,1.0,0.9956851005554199
1705,1705,2,2,1.0,0.9950396418571472
1706,1706,3,3,1.0,0.997028648853302
1707,1707,2,2,1.0,0.9999685287475586
1708,1708,2,2,1.0,0.9999918937683105
1709,1709,0,0,0.0,0.0
1710,1710,0,0,0.0,0.0
1711,1711,1,1,1.0,0.9948293566703796
1712,1712,3,3,1.0,0.9984192848205566
1713,1713,3,3,1.0,0.9930780529975891
1714,1714,0,0,0.0,0.0
1715,1715,1,1,1.0,0.9987568855285645
1716,1716,2,2,1.0,0.9975213408470154
1717,1717,2,2,1.0,0.9999580383300781
1718,1718,2,2,1.0,0.9998045563697815
1719,1719,1,1,1.0,0.9973950386047363
1720,1720,2,2,1.0,0.9999315738677979
1721,1721,2,2,1.0,0.999998927116394
1722,1722,2,2,1.0,0.9880465269088745
1723,1723,2,2,1.0,0.9994862079620361
1724,1724,2,2,1.0,0.9999837875366211
1725,1725,1,1,1.0,0.9953092932701111
1726,1726,3,3,1.0,0.9997437596321106
1727,1727,3,3,1.0,0.9996403455734253
1728,1728,0,0,0.0,0.0
1729,1729,3,3,1.0,0.9955331087112427
1730,1730,1,1,1.0,0.9999606609344482
1731,1731,0,0,0.0,0.0
1732,1732,2,2,1.0,0.9999933242797852
1733,1733,0,2,0.0,0.8655444383621216
1734,1734,3,3,1.0,0.9999933242797852
1735,1735,0,0,0.0,0.0
1736,1736,3,3,1.0,0.9972449541091919
1737,1737,1,1,1.0,0.9999651908874512
1738,1738,0,0,0.0,0.0
1739,1739,1,1,1.0,0.9979721903800964
1740,1740,1,1,1.0,0.9996590614318848
1741,1741,3,3,1.0,0.9998456239700317
1742,1742,1,1,1.0,0.999942421913147
1743,1743,0,0,0.0,0.0
1744,1744,3,3,1.0,0.9996767044067383
1745,1745,1,1,1.0,0.9999982118606567
1746,1746,0,0,0.0,0.0
1747,1747,1,1,1.0,0.9999793767929077
1748,1748,2,2,1.0,0.9999995231628418
1749,1749,0,0,0.0,0.0
1750,1750,2,2,1.0,0.9999734163284302
1751,1751,2,2,1.0,0.9999798536300659
1752,1752,2,2,1.0,0.9992517828941345
1753,1753,2,2,1.0,0.9999009370803833
1754,1754,3,3,1.0,0.9999747276306152
1755,1755,3,3,1.0,0.9999912977218628
1756,1756,2,2,1.0,0.9264838695526123
1757,1757,1,1,1.0,0.9998632669448853
1758,1758,3,3,1.0,0.9962421655654907
1759,1759,2,2,1.0,0.9998561143875122
1760,1760,3,3,1.0,0.9998713731765747
1761,1761,2,2,1.0,0.9999781847000122
1762,1762,0,0,0.0,0.0
1763,1763,3,3,1.0,0.9968787431716919
1764,1764,0,0,0.0,0.0
1765,1765,2,2,1.0,0.9999749660491943
1766,1766,0,0,0.0,0.0
1767,1767,3,3,1.0,0.9991574287414551
1768,1768,2,2,1.0,0.9999207258224487
1769,1769,2,2,1.0,0.9998903274536133
1770,1770,2,2,1.0,0.9699546098709106
1771,1771,3,3,1.0,0.9996015429496765
1772,1772,2,2,1.0,0.9999057054519653
1773,1773,3,3,1.0,0.999825656414032
1774,1774,3,3,1.0,0.9965510368347168
1775,1775,2,2,1.0,0.9999412298202515
1776,1776,2,2,1.0,0.9927133917808533
1777,1777,2,2,1.0,0.999678373336792
1778,1778,0,1,0.0,0.9667601585388184
1779,1779,3,3,1.0,0.9999699592590332
1780,1780,3,3,1.0,0.9994114637374878
1781,1781,1,1,1.0,0.9999946355819702
1782,1782,1,1,1.0,0.9999988079071045
1783,1783,1,1,1.0,0.9442463517189026
1784,1784,2,2,1.0,0.999819815158844
1785,1785,3,3,1.0,0.9999784231185913
1786,1786,2,2,1.0,0.9999992847442627
1787,1787,1,1,1.0,0.9999760389328003
1788,1788,3,3,1.0,0.999913215637207
1789,1789,0,0,0.0,0.0
1790,1790,1,1,1.0,0.9690030217170715
1791,1791,1,1,1.0,0.9999868869781494
1792,1792,1,1,1.0,0.9991325736045837
1793,1793,1,1,1.0,0.9981482028961182
1794,1794,3,1,0.5,0.8480750322341919
1795,1795,2,2,1.0,0.9965574741363525
1796,1796,2,2,1.0,0.9999876022338867
1797,1797,1,1,1.0,0.9999128580093384
1798,1798,0,1,0.0,0.8785374760627747
1799,1799,1,1,1.0,0.9999946355819702
1800,1800,1,1,1.0,0.9999995231628418
1801,1801,2,2,1.0,0.9999971389770508
1802,1802,1,1,1.0,0.9997259974479675
1803,1803,2,2,1.0,0.810563862323761
1804,1804,2,2,1.0,0.9999825954437256
1805,1805,0,0,0.0,0.0
1806,1806,1,1,1.0,0.999996542930603
1807,1807,3,3,1.0,0.9971619844436646
1808,1808,2,2,1.0,0.9999150037765503
1809,1809,0,0,0.0,0.0
1810,1810,0,0,0.0,0.0
1811,1811,0,0,0.0,0.0
1812,1812,1,1,1.0,0.9999949932098389
1813,1813,3,3,1.0,0.9997802376747131
1814,1814,2,2,1.0,0.9998999834060669
1815,1815,1,1,1.0,0.9947680234909058
1816,1816,1,1,1.0,0.9999943971633911
1817,1817,0,2,0.0,0.9544121623039246
1818,1818,1,1,1.0,0.9992642998695374
1819,1819,1,1,1.0,0.999893307685852
1820,1820,3,3,1.0,0.9999301433563232
1821,1821,2,2,1.0,0.9999995231628418
1822,1822,3,3,1.0,0.9997323155403137
1823,1823,2,2,1.0,0.9999090433120728
1824,1824,0,2,0.0,0.9050266742706299
1825,1825,3,3,1.0,0.9999717473983765
1826,1826,3,3,1.0,0.9999610185623169
1827,1827,0,0,0.0,0.0
1828,1828,0,0,0.0,0.0
1829,1829,2,2,1.0,0.9999830722808838
1830,1830,0,0,0.0,0.0
1831,1831,1,1,1.0,0.9999998807907104
1832,1832,2,2,1.0,0.9997488856315613
1833,1833,0,2,0.0,0.8504868745803833
1834,1834,0,0,0.0,0.0
1835,1835,2,2,1.0,0.9999632835388184
1836,1836,2,2,1.0,0.999971866607666
1837,1837,2,2,1.0,0.9999954700469971
1838,1838,2,2,1.0,0.9886394739151001
1839,1839,0,0,0.0,0.0
1840,1840,3,3,1.0,0.9995647072792053
1841,1841,0,0,0.0,0.0
1842,1842,0,0,0.0,0.0
1843,1843,0,0,0.0,0.0
1844,1844,0,0,0.0,0.0
1845,1845,3,3,1.0,0.9998648166656494
1846,1846,2,2,1.0,0.9999940395355225
1847,1847,0,0,0.0,0.0
1848,1848,3,3,1.0,0.9992972612380981
1849,1849,2,2,1.0,0.9999862909317017
1850,1850,2,2,1.0,0.9999644756317139
1851,1851,1,1,1.0,0.9999381303787231
1852,1852,0,0,0.0,0.0
1853,1853,3,3,1.0,0.9996955394744873
1854,1854,0,0,0.0,0.0
1855,1855,1,1,1.0,0.9999595880508423
1856,1856,3,3,1.0,0.9980642199516296
1857,1857,1,1,1.0,0.9999268054962158
1858,1858,1,1,1.0,0.9178707599639893
1859,1859,2,2,1.0,0.9999743700027466
1860,1860,2,2,1.0,0.9999145269393921
1861,1861,2,2,0.5,0.9993196725845337
1862,1862,0,3,0.0,0.952116072177887
1863,1863,2,2,1.0,0.9818882346153259
1864,1864,2,2,1.0,0.9993595480918884
1865,1865,1,1,1.0,0.9999808073043823
1866,1866,3,3,1.0,0.9999667406082153
1867,1867,2,2,1.0,0.9962689876556396
1868,1868,0,0,0.0,0.0
1869,1869,0,0,0.0,0.0
1870,1870,0,2,0.0,0.9569545388221741
1871,1871,2,2,1.0,0.9999935626983643
1872,1872,0,0,0.0,0.0
1873,1873,1,1,1.0,0.9336926937103271
1874,1874,2,2,1.0,0.9998908042907715
1875,1875,1,1,1.0,0.9995456337928772
1876,1876,3,3,1.0,0.9964706897735596
1877,1877,0,0,0.0,0.0
1878,1878,2,2,1.0,0.9994499087333679
1879,1879,3,3,1.0,0.9999630451202393
1880,1880,2,2,1.0,0.999996542930603
1881,1881,2,2,1.0,0.9999798536300659
1882,1882,3,3,1.0,0.9998641014099121
1883,1883,2,2,1.0,0.9996160268783569
1884,1884,3,3,1.0,0.998331606388092
1885,1885,2,2,1.0,0.9759438037872314
1886,1886,2,2,1.0,0.9999959468841553
1887,1887,3,3,1.0,0.9828464388847351
1888,1888,2,2,2.0,0.9946728348731995
1889,1889,1,1,1.0,0.9991130232810974
1890,1890,2,2,1.0,0.999994158744812
1891,1891,1,1,1.0,0.9994184970855713
1892,1892,1,1,1.0,0.9998555183410645
1893,1893,0,0,0.0,0.0
1894,1894,2,2,1.0,0.9703205227851868
1895,1895,1,1,1.0,0.9998171925544739
1896,1896,3,3,1.0,0.9997628331184387
1897,1897,2,2,1.0,0.9997654557228088
1898,1898,3,3,1.0,0.9984059929847717
1899,1899,2,2,1.0,0.9980937838554382
1900,1900,3,3,1.0,0.9999138116836548
1901,1901,0,0,0.0,0.0
1902,1902,1,1,1.0,0.9999955892562866
1903,1903,1,1,1.0,0.9989013671875
1904,1904,3,3,1.0,0.9998589754104614
1905,1905,2,2,1.0,0.9997777342796326
1906,1906,2,2,1.0,0.999904990196228
1907,1907,2,2,1.0,0.9998389482498169
1908,1908,3,3,1.0,0.9470424056053162
1909,1909,1,1,1.0,0.9829984307289124
1910,1910,0,0,0.0,0.0
1911,1911,0,1,0.0,0.9130001664161682
1912,1912,0,0,0.0,0.0
1913,1913,3,3,1.0,0.8837525248527527
1914,1914,2,2,1.0,0.9999785423278809
1915,1915,2,2,1.0,0.9999548196792603
1916,1916,3,3,1.0,0.9754742980003357
1917,1917,1,1,1.0,0.999998927116394
1918,1918,3,3,1.0,0.9950746893882751
1919,1919,1,1,1.0,0.9999749660491943
1920,1920,2,2,1.0,0.9993765950202942
1921,1921,2,2,1.0,0.9999632835388184
1922,1922,3,3,1.0,0.9999933242797852
1923,1923,1,1,1.0,0.9982481002807617
1924,1924,2,2,1.0,0.9999756813049316
1925,1925,1,1,1.0,0.9853057265281677
1926,1926,0,2,0.0,0.9331933856010437
1927,1927,0,0,0.0,0.0
1928,1928,0,2,0.0,0.9998389482498169
1929,1929,2,2,1.0,0.9999731779098511
1930,1930,3,3,1.0,0.9996119141578674
1931,1931,2,2,1.0,0.9998505115509033
1932,1932,2,2,1.0,0.999956488609314
1933,1933,2,2,1.0,0.9626508951187134
1934,1934,0,0,0.0,0.0
1935,1935,0,0,0.0,0.0
1936,1936,1,1,1.0,0.9899882674217224
1937,1937,3,3,1.0,0.9999750852584839
1938,1938,2,2,1.0,0.9998075366020203
1939,1939,0,0,0.0,0.0
1940,1940,1,1,1.0,0.9999984502792358
1941,1941,1,1,1.0,0.9998328685760498
1942,1942,1,1,1.0,0.9969173669815063
1943,1943,2,2,1.0,0.9990087747573853
1944,1944,2,2,1.0,0.9998050332069397
1945,1945,3,3,1.0,0.998853325843811
1946,1946,2,2,1.0,0.9985723495483398
1947,1947,1,1,1.0,0.9999936819076538
1948,1948,3,3,1.0,0.9997907280921936
1949,1949,3,3,1.0,0.9988934397697449
1950,1950,2,2,1.0,0.9999632835388184
1951,1951,0,1,0.0,0.9082358479499817
1952,1952,2,2,1.0,0.9999802112579346
1953,1953,2,2,1.0,0.9571425914764404
1954,1954,2,2,1.0,0.9983662962913513
1955,1955,0,1,0.0,0.7792431116104126
1956,1956,2,2,1.0,0.9984017014503479
1957,1957,3,3,1.0,0.9999945163726807
1958,1958,3,3,1.0,0.999798595905304
1959,1959,2,2,1.0,0.9999963045120239
1960,1960,2,2,1.0,0.9999971389770508
1961,1961,2,2,1.0,0.9968517422676086
1962,1962,1,1,1.0,0.9993632435798645
1963,1963,0,0,0.0,0.0
1964,1964,2,2,1.0,0.9999972581863403
1965,1965,3,3,1.0,0.9999629259109497
1966,1966,0,0,0.0,0.0
1967,1967,2,2,1.0,0.9998409748077393
1968,1968,2,2,1.0,0.9703129529953003
1969,1969,2,2,1.0,0.9999974966049194
1970,1970,1,1,1.0,0.9999406337738037
1971,1971,1,1,1.0,0.9999992847442627
1972,1972,0,0,0.0,0.0
1973,1973,0,0,0.0,0.0
1974,1974,0,0,0.0,0.0
1975,1975,2,2,0.0,0.9963802695274353
1976,1976,2,2,1.0,0.9999990463256836
1977,1977,1,1,1.0,0.9999781847000122
1978,1978,0,2,0.0,0.9895787835121155
1979,1979,2,2,1.0,0.9828788042068481
1980,1980,1,1,1.0,0.9997190833091736
1981,1981,2,2,1.0,0.9999945163726807
1982,1982,0,0,0.0,0.0
1983,1983,2,2,1.0,0.9982472658157349
1984,1984,3,3,1.0,0.9997695088386536
1985,1985,3,3,1.0,0.9999794960021973
1986,1986,3,3,1.0,0.9999583959579468
1987,1987,2,2,1.0,0.9998658895492554
1988,1988,2,2,1.0,0.9999970197677612
1989,1989,2,2,1.0,0.9999823570251465
1990,1990,3,3,1.0,0.9999771118164062
1991,1991,1,1,1.0,0.9990634322166443
1992,1992,2,2,1.0,0.9999960660934448
1993,1993,0,0,0.0,0.0
1994,1994,1,1,1.0,0.9998806715011597
1995,1995,3,3,1.0,0.9999115467071533
1996,1996,3,3,1.0,0.9743012189865112
1997,1997,2,2,1.0,0.991064190864563
1998,1998,1,1,1.0,0.993724524974823
1999,1999,0,0,0.0,0.0
2000,2000,2,2,1.0,0.9993744492530823
2001,2001,2,2,1.0,0.9993032217025757
2002,2002,2,2,1.0,0.9992306232452393
2003,2003,1,1,1.0,0.987639844417572
2004,2004,0,0,0.0,0.0
2005,2005,1,1,1.0,0.9999964237213135
2006,2006,2,2,1.0,0.9995130300521851
2007,2007,3,3,1.0,0.9998286962509155
2008,2008,2,2,1.0,0.9999901056289673
2009,2009,0,0,0.0,0.0
2010,2010,2,2,1.0,0.999651312828064
2011,2011,0,2,0.0,0.9580104947090149
2012,2012,3,3,1.0,0.999966025352478
2013,2013,2,2,1.0,0.9979482293128967
2014,2014,2,2,1.0,0.9951812624931335
2015,2015,3,3,1.0,0.9986925721168518
2016,2016,1,1,1.0,0.9999819993972778
2017,2017,2,2,1.0,0.9999384880065918
2018,2018,1,1,1.0,0.984164297580719
2019,2019,1,1,1.0,0.9999915361404419
2020,2020,0,1,0.0,0.7506447434425354
2021,2021,0,0,0.0,0.0
2022,2022,2,2,1.0,0.9999961853027344
2023,2023,3,3,1.0,0.9998869895935059
2024,2024,1,1,1.0,0.9261329770088196
2025,2025,0,0,0.0,0.0
2026,2026,2,2,1.0,0.9730546474456787
2027,2027,3,3,1.0,0.9993071556091309
2028,2028,2,2,1.0,0.9999901056289673
2029,2029,2,2,1.0,0.9993665814399719
2030,2030,0,0,0.0,0.0
2031,2031,2,2,1.0,0.9999996423721313
2032,2032,0,0,0.0,0.0
2033,2033,3,3,1.0,0.9999032020568848
2034,2034,1,1,1.0,0.9999518394470215
2035,2035,2,2,1.0,0.9999128580093384
2036,2036,1,1,1.0,0.9999980926513672
2037,2037,2,2,1.0,0.9993744492530823
2038,2038,1,1,1.0,0.9996654987335205
2039,2039,2,2,1.0,0.9997586607933044
2040,2040,2,2,1.0,0.9999098777770996
2041,2041,3,3,1.0,0.9999716281890869
2042,2042,3,3,1.0,0.9971223473548889
2043,2043,2,2,1.0,0.9988861680030823
2044,2044,2,2,1.0,0.9958849549293518
2045,2045,3,3,1.0,0.9999643564224243
2046,2046,3,3,1.0,0.9978688955307007
2047,2047,1,1,1.0,0.9999573230743408
2048,2048,0,2,0.0,0.942187488079071
2049,2049,1,1,1.0,0.9998236298561096
2050,2050,1,1,1.0,0.9999170303344727
2051,2051,0,0,0.0,0.0
2052,2052,2,2,1.0,0.9996246099472046
2053,2053,3,3,1.0,0.9911895990371704
2054,2054,3,3,1.0,0.9989408850669861
2055,2055,0,0,0.0,0.0
2056,2056,2,2,1.0,0.999819815158844
2057,2057,3,3,1.0,0.999170184135437
2058,2058,3,3,1.0,0.9996108412742615
2059,2059,1,1,1.0,0.9997451901435852
2060,2060,2,2,1.0,0.9933405518531799
2061,2061,2,1,0.3333333333333333,0.9995003938674927
2062,2062,1,1,1.0,0.9997809529304504
2063,2063,2,2,1.0,0.9998905658721924
2064,2064,3,3,1.0,0.9998024106025696
2065,2065,2,2,1.0,0.9997164607048035
2066,2066,0,0,0.0,0.0
2067,2067,1,1,1.0,0.9999996423721313
2068,2068,1,1,1.0,0.999002993106842
2069,2069,2,2,1.0,0.9971494078636169
2070,2070,3,3,1.0,0.9914666414260864
2071,2071,3,3,1.0,0.999964714050293
2072,2072,3,3,1.0,0.9992471933364868
2073,2073,1,1,1.0,0.9999973773956299
2074,2074,3,3,1.0,0.9990436434745789
2075,2075,2,2,1.0,0.9995796084403992
2076,2076,2,2,1.0,0.999983549118042
2077,2077,2,2,1.0,0.9999866485595703
2078,2078,3,3,1.0,0.999983549118042
2079,2079,2,2,1.0,0.9998935461044312
2080,2080,1,1,1.0,0.9999990463256836
2081,2081,1,1,1.0,0.9533862471580505
2082,2082,2,1,0.5,0.9554553031921387
2083,2083,3,3,1.0,0.9998012185096741
2084,2084,0,0,0.0,0.0
2085,2085,3,3,1.0,0.970798671245575
2086,2086,0,0,0.0,0.0
2087,2087,3,3,1.0,0.9989218711853027
2088,2088,1,1,1.0,0.9840734601020813
2089,2089,2,2,1.0,0.9999727010726929
2090,2090,3,3,1.0,0.9990467429161072
2091,2091,0,0,0.0,0.0
2092,2092,2,2,1.0,0.9999874830245972
2093,2093,0,1,0.0,0.9753502607345581
2094,2094,2,2,1.0,0.9563249349594116
2095,2095,1,1,1.0,0.9999725818634033
2096,2096,2,2,1.0,0.9998742341995239
2097,2097,1,1,1.0,0.999523401260376
2098,2098,3,3,1.0,0.9993658661842346
2099,2099,2,2,1.0,0.9983466863632202
2100,2100,2,2,1.0,0.999981164932251
2101,2101,1,1,1.0,0.998694121837616
2102,2102,2,2,1.0,0.9999939203262329
2103,2103,3,3,1.0,0.999369204044342
2104,2104,1,1,1.0,0.999954342842102
2105,2105,1,1,1.0,0.9988603591918945
2106,2106,1,1,1.0,0.9999288320541382
2107,2107,3,3,1.0,0.9974024891853333
2108,2108,3,3,1.0,0.9983599781990051
2109,2109,2,2,1.0,0.9999953508377075
2110,2110,1,1,1.0,0.9976612329483032
2111,2111,0,0,0.0,0.0
2112,2112,3,3,1.0,0.9987149238586426
2113,2113,2,2,1.0,0.9999994039535522
2114,2114,2,2,1.0,0.9999834299087524
2115,2115,1,1,1.0,0.999995231628418
2116,2116,0,0,0.0,0.0
2117,2117,2,2,1.0,0.9998303651809692
2118,2118,3,3,1.0,0.9991199374198914
2119,2119,1,1,1.0,0.9997698664665222
2120,2120,2,2,1.0,0.9788796305656433
2121,2121,2,2,1.0,0.9998801946640015
2122,2122,2,2,1.0,0.9998956918716431
2123,2123,2,2,1.0,0.9939418435096741
2124,2124,3,3,1.0,0.9994474053382874
2125,2125,1,1,1.0,0.9996331930160522
2126,2126,0,0,0.0,0.0
2127,2127,2,2,1.0,0.9998780488967896
2128,2128,2,2,1.0,0.9997802376747131
2129,2129,2,2,0.0,0.8639881610870361
2130,2130,2,2,1.0,0.9975613355636597
2131,2131,3,3,1.0,0.9999520778656006
2132,2132,3,3,1.0,0.9992215633392334
2133,2133,0,1,0.0,0.9566633701324463
2134,2134,3,3,1.0,0.9998807907104492
2135,2135,2,2,1.0,0.9999747276306152
2136,2136,2,2,1.0,0.9826058149337769
2137,2137,2,0,0.0,0.0
2138,2138,0,0,0.0,0.0
2139,2139,0,0,0.0,0.0
2140,2140,2,2,1.0,0.9943394064903259
2141,2141,0,2,0.0,0.823128342628479
2142,2142,2,2,1.0,0.9999326467514038
2143,2143,0,0,0.0,0.0
2144,2144,3,3,1.0,0.9996147155761719
2145,2145,1,1,1.0,0.99988853931427
2146,2146,1,1,1.0,0.9780260920524597
2147,2147,0,0,0.0,0.0
2148,2148,1,1,1.0,0.9999939203262329
2149,2149,2,2,1.0,0.9957429766654968
2150,2150,0,1,0.0,0.9042164087295532
2151,2151,1,1,1.0,0.9784954190254211
2152,2152,0,0,0.0,0.0
2153,2153,2,2,1.0,0.9997875094413757
2154,2154,1,1,1.0,0.9967040419578552
2155,2155,2,2,1.0,0.9967923760414124
2156,2156,3,3,1.0,0.9753156304359436
2157,2157,0,2,0.0,0.9892222881317139
2158,2158,3,3,1.0,0.998195469379425
2159,2159,3,3,1.0,0.999195396900177
2160,2160,0,1,0.0,0.9845641851425171
2161,2161,3,3,1.0,0.9972653388977051
2162,2162,2,2,1.0,0.9998887777328491
2163,2163,2,2,1.0,0.9999103546142578
2164,2164,0,0,0.0,0.0
2165,2165,3,3,1.0,0.9999755620956421
2166,2166,1,1,1.0,0.9999998807907104
2167,2167,0,0,0.0,0.0
2168,2168,1,1,1.0,0.999994158744812
2169,2169,2,2,1.0,0.9999996423721313
2170,2170,2,2,1.0,0.9999499320983887
2171,2171,1,1,1.0,0.9941816926002502
2172,2172,2,2,1.0,0.999249279499054
2173,2173,1,1,1.0,0.9919331669807434
2174,2174,0,0,0.0,0.0
2175,2175,2,2,1.0,0.9976053237915039
2176,2176,1,1,1.0,0.9998489618301392
2177,2177,0,0,0.0,0.0
2178,2178,2,2,1.0,0.9993852376937866
2179,2179,3,3,1.0,0.9989792704582214
2180,2180,2,2,1.0,0.9996167421340942
2181,2181,2,2,1.0,0.9997854828834534
2182,2182,2,0,0.0,0.0
2183,2183,2,2,1.0,0.9987002611160278
2184,2184,0,0,0.0,0.0
2185,2185,1,1,1.0,0.9999469518661499
2186,2186,1,1,1.0,0.9999377727508545
2187,2187,2,2,1.0,0.9091916680335999
2188,2188,2,2,1.0,0.9999741315841675
2189,2189,3,3,1.0,0.9999904632568359
2190,2190,0,0,0.0,0.0
2191,2191,0,2,0.0,0.9991776347160339
2192,2192,0,0,0.0,0.0
2193,2193,1,1,1.0,0.9980210065841675
2194,2194,2,2,1.0,0.9997414946556091
2195,2195,1,1,1.0,0.9999024868011475
2196,2196,0,0,0.0,0.0
2197,2197,2,2,1.0,0.9995166063308716
2198,2198,0,0,0.0,0.0
2199,2199,1,1,1.0,0.9999712705612183
2200,2200,0,0,0.0,0.0
2201,2201,3,1,0.5,0.9925264120101929
2202,2202,0,0,0.0,0.0
2203,2203,0,1,0.0,0.8138424754142761
2204,2204,3,3,1.0,0.999886155128479
2205,2205,2,2,1.0,0.9984413981437683
2206,2206,3,3,1.0,0.9991568326950073
2207,2207,1,1,1.0,0.9998064637184143
2208,2208,2,2,1.0,0.9755423665046692
2209,2209,3,3,1.0,0.9999518394470215
2210,2210,2,2,1.0,0.9979496598243713
2211,2211,2,2,1.0,0.9999996423721313
2212,2212,1,1,1.0,0.9999979734420776
2213,2213,1,1,1.0,0.9999537467956543
2214,2214,1,0,0.0,0.0
2215,2215,3,3,1.0,0.9996600151062012
2216,2216,0,0,0.0,0.0
2217,2217,2,2,1.0,0.9999929666519165
2218,2218,2,2,1.0,0.9999969005584717
2219,2219,1,1,1.0,0.9999957084655762
2220,2220,1,1,1.0,0.9999585151672363
2221,2221,3,3,1.0,0.9999797344207764
2222,2222,1,1,1.0,0.9999899864196777
2223,2223,3,3,1.0,0.9991084933280945
2224,2224,1,1,1.0,0.9999724626541138
2225,2225,0,0,0.0,0.0
2226,2226,2,2,1.0,0.9735499620437622
2227,2227,0,0,0.0,0.0
2228,2228,3,3,1.0,0.9999316930770874
2229,2229,2,2,1.0,0.998724639415741
2230,2230,3,3,1.0,0.9945724606513977
