,image_id,gt_class,pre_class,ap,score
6571,6571,3,3,1.0,0.9869642853736877
6572,6572,3,3,1.0,0.9844861030578613
6573,6573,3,3,1.0,0.9963186979293823
6574,6574,3,3,1.0,0.9926055669784546
6575,6575,3,3,1.0,0.9931014776229858
6576,6576,2,2,1.0,0.9993135929107666
6577,6577,4,4,1.0,0.9694151282310486
6578,6578,3,4,0.5,0.9744288921356201
6579,6579,2,2,1.0,0.9996410608291626
6580,6580,3,4,0.5,0.9676713943481445
6581,6581,4,4,1.0,0.9766239523887634
6582,6582,4,4,1.0,0.969893753528595
6583,6583,4,4,1.0,0.9773702025413513
6584,6584,2,2,1.0,0.9953004121780396
6585,6585,4,4,1.0,0.9691693782806396
6586,6586,3,3,0.0,0.9770963788032532
6587,6587,4,4,1.0,0.9707307815551758
6588,6588,4,4,1.0,0.9759125113487244
6589,6589,4,4,1.0,0.9701971411705017
6590,6590,2,4,0.5,0.973422646522522
6591,6591,4,4,1.0,0.9732761979103088
6592,6592,1,1,1.0,0.9973983764648438
6593,6593,1,1,1.0,0.9998873472213745
6594,6594,2,2,1.0,0.9983938336372375
6595,6595,2,4,0.5,0.9729272723197937
6596,6596,3,3,1.0,0.9932475090026855
6597,6597,3,3,1.0,0.9925293326377869
6598,6598,2,1,0.0,0.9794701933860779
6599,6599,3,1,0.0,0.9918522238731384
6600,6600,4,4,1.0,0.970974862575531
6601,6601,2,2,1.0,0.9982283711433411
6602,6602,1,1,1.0,0.9974454641342163
6603,6603,4,4,1.0,0.9708124399185181
6604,6604,1,1,1.0,0.9985539317131042
6605,6605,1,1,1.0,0.9994810223579407
6606,6606,2,2,1.0,0.9999066591262817
6607,6607,4,4,1.0,0.9692032337188721
6608,6608,3,3,1.0,0.9870854020118713
6609,6609,4,4,1.0,0.9726420640945435
6610,6610,1,4,0.5,0.9712502956390381
6611,6611,4,4,1.0,0.9723995327949524
6612,6612,4,4,1.0,0.9693214893341064
6613,6613,2,2,1.0,0.9989868998527527
6614,6614,3,3,1.0,0.9914475679397583
6615,6615,4,4,1.0,0.9715742468833923
6616,6616,1,1,1.0,0.9868769645690918
6617,6617,4,4,1.0,0.9737946391105652
6618,6618,4,4,1.0,0.9718756079673767
6619,6619,1,1,1.0,0.9944108128547668
6620,6620,2,4,0.5,0.9682621359825134
6621,6621,2,4,0.5,0.9706846475601196
6622,6622,2,2,1.0,0.9983137845993042
6623,6623,1,1,1.0,0.9982311129570007
6624,6624,2,2,1.0,0.9914992451667786
6625,6625,2,2,1.0,0.9998738765716553
6626,6626,1,4,0.5,0.9715811014175415
6627,6627,4,4,1.0,0.9700218439102173
6628,6628,2,4,0.0,0.9770622253417969
6629,6629,1,4,0.5,0.9677993655204773
6630,6630,4,4,1.0,0.9751111268997192
6631,6631,4,4,1.0,0.9708331227302551
6632,6632,1,4,0.0,0.9706060290336609
6633,6633,2,4,0.0,0.9698579907417297
6634,6634,4,4,1.0,0.9724730253219604
6635,6635,2,2,1.0,0.9735504388809204
6636,6636,1,1,1.0,0.9999809265136719
6637,6637,1,1,1.0,0.9973617196083069
6638,6638,3,4,0.5,0.9729689955711365
6639,6639,2,2,1.0,0.9864055514335632
6640,6640,2,2,1.0,0.9997323155403137
6641,6641,3,3,1.0,0.9954891800880432
6642,6642,2,4,0.5,0.9780338406562805
6643,6643,4,4,1.0,0.9766207933425903
6644,6644,3,4,0.5,0.9705947637557983
6645,6645,4,4,1.0,0.9704773426055908
6646,6646,1,4,0.5,0.966601550579071
6647,6647,2,2,1.0,0.9997702240943909
6648,6648,1,1,1.0,0.9998268485069275
6649,6649,1,1,1.0,0.9823843836784363
6650,6650,3,3,1.0,0.994094967842102
6651,6651,1,4,0.0,0.9779077172279358
6652,6652,1,1,1.0,0.992315411567688
6653,6653,3,4,0.5,0.9746482968330383
6654,6654,3,4,0.0,0.9726649522781372
6655,6655,1,4,0.5,0.9726915955543518
6656,6656,3,4,0.5,0.9746549129486084
6657,6657,2,2,1.0,0.9977031350135803
6658,6658,2,2,1.0,0.9910851120948792
6659,6659,3,3,1.0,0.9838485717773438
6660,6660,3,3,1.0,0.985772430896759
6661,6661,1,4,0.5,0.9708935022354126
6662,6662,4,4,1.0,0.969732940196991
6663,6663,1,1,1.0,0.9915130734443665
6664,6664,3,2,0.5,0.9941068887710571
6665,6665,3,3,1.0,0.9921472668647766
6666,6666,1,1,1.0,0.9925841093063354
6667,6667,1,4,0.3333333333333333,0.9794790148735046
6668,6668,1,4,0.5,0.9721325039863586
6669,6669,1,4,0.0,0.972804605960846
6670,6670,3,3,0.0,0.984744131565094
6671,6671,4,4,1.0,0.9676401615142822
6672,6672,2,4,0.5,0.9727203249931335
6673,6673,2,4,0.5,0.977869987487793
6674,6674,1,1,1.0,0.9987125396728516
6675,6675,4,4,1.0,0.9667902588844299
6676,6676,2,4,0.3333333333333333,0.969535231590271
6677,6677,4,4,1.0,0.9765689373016357
6678,6678,3,3,1.0,0.9928801655769348
6679,6679,2,2,0.0,0.9915585517883301
6680,6680,2,2,1.0,0.9992907047271729
6681,6681,3,4,0.0,0.9725870490074158
6682,6682,2,2,1.0,0.9979884624481201
6683,6683,4,4,1.0,0.9789822101593018
6684,6684,3,4,0.0,0.9726172685623169
6685,6685,2,2,1.0,0.9960564374923706
6686,6686,4,4,1.0,0.9709967374801636
6687,6687,1,4,0.5,0.9703341722488403
6688,6688,1,4,0.5,0.968085527420044
6689,6689,4,4,1.0,0.9729689955711365
6690,6690,2,2,1.0,0.9990339279174805
6691,6691,2,2,1.0,0.9714437127113342
6692,6692,2,4,0.5,0.9667596220970154
6693,6693,3,4,0.0,0.9709635972976685
6694,6694,2,4,0.5,0.9728423953056335
6695,6695,2,2,1.0,0.9995300769805908
6696,6696,2,4,0.5,0.9717313647270203
6697,6697,2,2,1.0,0.9973472356796265
6698,6698,1,1,1.0,0.9864197373390198
6699,6699,2,2,1.0,0.9920280575752258
6700,6700,2,4,0.0,0.975091278553009
6701,6701,2,2,1.0,0.9872956871986389
6702,6702,1,1,1.0,0.9997923970222473
6703,6703,4,4,1.0,0.9743345379829407
6704,6704,4,4,1.0,0.9737184643745422
6705,6705,2,2,1.0,0.9997312426567078
6706,6706,3,4,0.5,0.969714879989624
6707,6707,3,4,0.5,0.9689413905143738
6708,6708,4,4,1.0,0.9727532863616943
6709,6709,1,1,1.0,0.9999669790267944
6710,6710,3,3,1.0,0.976070761680603
6711,6711,4,4,1.0,0.9706091284751892
6712,6712,1,1,1.0,0.9985647797584534
6713,6713,2,4,0.5,0.973111093044281
6714,6714,4,4,1.0,0.9783570170402527
6715,6715,2,4,0.5,0.9776325225830078
6716,6716,3,4,0.5,0.9771555662155151
6717,6717,2,2,1.0,0.9998055100440979
6718,6718,2,2,1.0,0.9924378991127014
6719,6719,3,4,0.3333333333333333,0.9720773100852966
6720,6720,4,4,1.0,0.9766403436660767
6721,6721,4,4,1.0,0.9764872193336487
6722,6722,2,2,1.0,0.9997922778129578
6723,6723,2,4,0.5,0.9720932841300964
6724,6724,2,4,0.5,0.9719012379646301
6725,6725,4,4,1.0,0.9764978885650635
6726,6726,4,4,1.0,0.970244288444519
6727,6727,1,4,0.5,0.9738450646400452
6728,6728,1,1,1.0,0.9978875517845154
6729,6729,4,4,1.0,0.9683861136436462
6730,6730,2,2,1.0,0.9993129968643188
6731,6731,4,4,1.0,0.9707401394844055
6732,6732,1,4,0.0,0.9737279415130615
6733,6733,2,4,0.5,0.9736894369125366
6734,6734,2,4,0.0,0.973874568939209
6735,6735,3,4,0.5,0.9680811166763306
6736,6736,2,4,0.0,0.9697732925415039
6737,6737,4,4,1.0,0.9760805368423462
6738,6738,2,4,0.0,0.9720555543899536
6739,6739,2,2,1.0,0.9986928105354309
6740,6740,2,2,1.0,0.9791446328163147
6741,6741,2,4,0.0,0.9766927361488342
6742,6742,1,4,0.5,0.974989652633667
6743,6743,3,4,0.5,0.9691665172576904
6744,6744,3,4,0.3333333333333333,0.9697728753089905
6745,6745,2,2,1.0,0.9999600648880005
6746,6746,2,2,1.0,0.9984006285667419
6747,6747,4,4,1.0,0.976547360420227
6748,6748,2,2,1.0,0.995383083820343
6749,6749,4,4,1.0,0.9713995456695557
6750,6750,4,4,1.0,0.9711583852767944
6751,6751,2,4,0.0,0.9729536771774292
6752,6752,4,4,1.0,0.9641905426979065
6753,6753,1,1,1.0,0.9884414672851562
6754,6754,2,4,0.5,0.9695343375205994
6755,6755,2,2,1.0,0.9986956715583801
6756,6756,4,4,1.0,0.9720700979232788
6757,6757,2,2,1.0,0.996996283531189
6758,6758,2,2,1.0,0.9997909665107727
6759,6759,2,2,1.0,0.9825767874717712
6760,6760,3,2,0.2,0.9950212240219116
6761,6761,3,4,0.5,0.9809576272964478
6762,6762,4,4,1.0,0.9713237285614014
6763,6763,3,3,1.0,0.9747326970100403
6764,6764,3,4,0.3333333333333333,0.9760762453079224
6765,6765,1,1,1.0,0.9996145963668823
6766,6766,2,2,1.0,0.9978470802307129
6767,6767,2,2,1.0,0.9897397756576538
6768,6768,4,4,1.0,0.9707323908805847
6769,6769,2,2,1.0,0.9979580640792847
6770,6770,3,3,1.0,0.9985551238059998
6771,6771,2,2,1.0,0.997946560382843
6772,6772,3,3,1.0,0.9829481244087219
6773,6773,3,4,0.5,0.9722013473510742
6774,6774,1,4,0.5,0.971839189529419
6775,6775,3,4,0.5,0.9659187197685242
6776,6776,4,4,1.0,0.9759868383407593
6777,6777,2,2,1.0,0.9995442032814026
6778,6778,4,4,1.0,0.9814018607139587
6779,6779,2,2,1.0,0.9897969365119934
6780,6780,1,1,1.0,0.9996813535690308
6781,6781,1,1,1.0,0.9956226944923401
6782,6782,3,4,0.5,0.9679366946220398
6783,6783,4,4,1.0,0.9765778183937073
6784,6784,1,4,0.0,0.9674007892608643
6785,6785,3,4,0.0,0.9749841690063477
6786,6786,1,1,1.0,0.9861322641372681
6787,6787,1,1,1.0,0.9882929921150208
6788,6788,4,4,1.0,0.9735348224639893
6789,6789,1,4,0.0,0.9699602127075195
6790,6790,3,3,1.0,0.9937983155250549
6791,6791,3,4,0.5,0.9726905822753906
6792,6792,2,4,0.5,0.9691702127456665
6793,6793,4,4,1.0,0.9730786085128784
6794,6794,2,2,1.0,0.9938947558403015
6795,6795,1,1,1.0,0.9930450320243835
6796,6796,1,4,0.5,0.9689508676528931
6797,6797,1,1,1.0,0.9866212606430054
6798,6798,2,2,1.0,0.9995918869972229
6799,6799,2,2,1.0,0.9776225090026855
6800,6800,4,4,1.0,0.9727872610092163
6801,6801,4,4,1.0,0.9703577756881714
6802,6802,2,4,0.3333333333333333,0.9676259756088257
6803,6803,4,4,1.0,0.9738569259643555
6804,6804,3,2,0.25,0.9947896003723145
6805,6805,4,4,1.0,0.9754189848899841
6806,6806,4,4,1.0,0.9698621034622192
6807,6807,4,4,1.0,0.9726789593696594
6808,6808,4,4,1.0,0.9718257188796997
6809,6809,2,2,1.0,0.9927797913551331
6810,6810,1,1,1.0,0.9998787641525269
6811,6811,3,4,0.0,0.9747353792190552
6812,6812,3,3,1.0,0.9913783073425293
6813,6813,2,4,0.5,0.9698024392127991
6814,6814,2,2,1.0,0.9994080066680908
6815,6815,4,4,1.0,0.9713260531425476
6816,6816,1,1,1.0,0.9992462396621704
6817,6817,4,4,1.0,0.9758948683738708
6818,6818,3,4,0.3333333333333333,0.9707754850387573
6819,6819,2,4,0.5,0.9718014001846313
6820,6820,3,3,1.0,0.9761316776275635
6821,6821,3,4,0.5,0.9698265790939331
6822,6822,3,4,0.5,0.9781726598739624
6823,6823,4,4,1.0,0.9740575551986694
6824,6824,4,4,1.0,0.9685633182525635
6825,6825,2,2,1.0,0.9987701773643494
6826,6826,1,4,0.5,0.9689028859138489
6827,6827,1,1,1.0,0.9929707646369934
6828,6828,3,4,0.0,0.9692215919494629
6829,6829,2,4,0.5,0.9662204384803772
6830,6830,2,2,1.0,0.9988434314727783
6831,6831,2,2,1.0,0.9928594827651978
6832,6832,4,4,1.0,0.9711626768112183
6833,6833,3,1,0.0,0.9816365838050842
6834,6834,2,2,1.0,0.9992683529853821
6835,6835,2,2,1.0,0.9985741376876831
6836,6836,2,2,1.0,0.9974053502082825
6837,6837,4,4,1.0,0.9748764634132385
6838,6838,4,4,1.0,0.9724850058555603
6839,6839,2,4,0.5,0.9702624678611755
6840,6840,1,1,1.0,0.9995039701461792
6841,6841,4,4,1.0,0.9714375734329224
6842,6842,3,4,0.5,0.9718921184539795
6843,6843,2,4,0.5,0.9715444445610046
6844,6844,4,4,1.0,0.9754255414009094
6845,6845,2,2,1.0,0.9933387637138367
6846,6846,3,4,0.5,0.9749509692192078
6847,6847,4,4,1.0,0.9727932214736938
6848,6848,3,3,1.0,0.9984261989593506
6849,6849,3,3,1.0,0.9981836676597595
6850,6850,1,1,1.0,0.9907277822494507
6851,6851,2,2,1.0,0.993439257144928
6852,6852,3,3,1.0,0.9910205006599426
6853,6853,3,4,0.0,0.9743103981018066
6854,6854,1,1,1.0,0.9961585402488708
6855,6855,1,4,0.5,0.9742389917373657
6856,6856,3,4,0.5,0.971068799495697
6857,6857,4,4,1.0,0.9718738794326782
6858,6858,2,2,1.0,0.9949254989624023
6859,6859,2,2,1.0,0.996479332447052
6860,6860,2,2,1.0,0.9989796280860901
6861,6861,2,2,0.0,0.9896873831748962
6862,6862,3,3,0.0,0.9854151010513306
6863,6863,3,4,0.5,0.9706479907035828
6864,6864,1,1,1.0,0.9767963886260986
6865,6865,1,4,0.5,0.9772337675094604
6866,6866,4,4,1.0,0.9712779521942139
6867,6867,1,1,1.0,0.9713464379310608
6868,6868,2,4,0.0,0.9682675004005432
6869,6869,4,4,1.0,0.9697870016098022
6870,6870,3,4,0.5,0.9793344736099243
6871,6871,4,4,1.0,0.9702537059783936
6872,6872,4,4,1.0,0.9728473424911499
6873,6873,2,2,1.0,0.9997257590293884
6874,6874,4,4,1.0,0.9710170030593872
6875,6875,2,2,1.0,0.9989547729492188
6876,6876,4,4,1.0,0.9732291102409363
6877,6877,2,2,1.0,0.9775193929672241
6878,6878,4,4,1.0,0.9771022200584412
6879,6879,3,3,1.0,0.9897276759147644
6880,6880,1,4,0.5,0.9726437926292419
6881,6881,2,2,1.0,0.986802875995636
6882,6882,2,2,1.0,0.9978639483451843
6883,6883,2,2,1.0,0.9989932179450989
6884,6884,3,3,1.0,0.9971023201942444
6885,6885,1,1,1.0,0.9995962977409363
6886,6886,2,4,0.0,0.975489616394043
6887,6887,4,4,1.0,0.9728392362594604
6888,6888,4,4,1.0,0.9689730405807495
6889,6889,4,4,1.0,0.9750201106071472
6890,6890,3,4,0.0,0.9755226373672485
6891,6891,2,2,1.0,0.9999679327011108
6892,6892,3,3,1.6666666666666665,0.9899019002914429
6893,6893,3,4,0.5,0.9703226089477539
6894,6894,2,4,0.5,0.9727213382720947
6895,6895,3,4,0.3333333333333333,0.9688554406166077
6896,6896,4,4,1.0,0.9695371389389038
6897,6897,1,4,0.5,0.9722060561180115
6898,6898,3,4,0.5,0.9744839072227478
6899,6899,2,2,1.0,0.9997838139533997
6900,6900,4,4,1.0,0.9740790724754333
6901,6901,3,4,0.5,0.9750781655311584
6902,6902,3,3,1.0,0.9895037412643433
6903,6903,3,4,0.5,0.971676230430603
6904,6904,2,4,0.5,0.9711760878562927
6905,6905,3,4,0.5,0.9752063751220703
6906,6906,2,4,0.0,0.9768422245979309
6907,6907,2,2,1.0,0.9780132174491882
6908,6908,4,4,1.0,0.9711142182350159
6909,6909,2,2,1.0,0.9976969361305237
6910,6910,2,2,1.0,0.999299168586731
6911,6911,2,4,0.5,0.9708868265151978
6912,6912,4,4,1.0,0.9744364023208618
6913,6913,1,4,0.5,0.9707772731781006
6914,6914,1,4,0.5,0.9728314876556396
6915,6915,4,4,1.0,0.9690176248550415
6916,6916,2,4,0.5,0.9708051681518555
6917,6917,1,1,1.0,0.9896959066390991
6918,6918,2,4,0.5,0.9719897508621216
6919,6919,1,1,1.0,0.9889670014381409
6920,6920,3,4,0.5,0.9707633852958679
6921,6921,3,3,0.0,0.9725618958473206
6922,6922,4,4,1.0,0.9747483134269714
6923,6923,1,1,1.0,0.9995943903923035
6924,6924,4,4,1.0,0.9686917662620544
6925,6925,3,3,1.0,0.9952632188796997
6926,6926,3,3,0.0,0.9900446534156799
6927,6927,2,2,1.0,0.998730480670929
6928,6928,1,1,0.0,0.9902960658073425
6929,6929,3,4,0.3333333333333333,0.9673603177070618
6930,6930,4,4,1.0,0.9764410257339478
6931,6931,1,1,1.0,0.9858160018920898
6932,6932,4,4,1.0,0.9758860468864441
6933,6933,2,2,1.0,0.9978134632110596
6934,6934,4,4,1.0,0.9703090786933899
6935,6935,1,1,1.0,0.999270498752594
6936,6936,3,3,1.0,0.9964755177497864
6937,6937,1,4,0.0,0.9739161729812622
6938,6938,2,2,1.0,0.9987590312957764
6939,6939,4,4,1.0,0.9655601382255554
6940,6940,3,4,0.5,0.975529670715332
6941,6941,4,4,1.0,0.972582995891571
6942,6942,4,4,1.0,0.9715237021446228
6943,6943,4,4,1.0,0.9739060401916504
6944,6944,1,1,1.0,0.9988898634910583
6945,6945,2,4,0.5,0.9728360772132874
6946,6946,1,4,0.5,0.9716871380805969
6947,6947,1,4,0.0,0.9674726724624634
6948,6948,4,4,1.0,0.9695825576782227
6949,6949,2,4,0.0,0.97251296043396
6950,6950,4,4,1.0,0.968841016292572
6951,6951,4,4,1.0,0.9700045585632324
6952,6952,1,4,0.5,0.9711586236953735
6953,6953,3,4,0.5,0.9776479005813599
6954,6954,1,1,1.0,0.9998559951782227
6955,6955,3,3,1.0,0.984569251537323
6956,6956,2,4,0.0,0.9738407731056213
6957,6957,1,1,1.0,0.9998750686645508
6958,6958,2,4,0.0,0.9740476012229919
6959,6959,1,1,1.0,0.9985330104827881
6960,6960,3,4,0.5,0.9697292447090149
6961,6961,3,4,0.5,0.9751614332199097
6962,6962,2,2,1.0,0.9991648197174072
6963,6963,3,3,1.0,0.9971520900726318
6964,6964,4,4,1.0,0.9732581377029419
6965,6965,2,2,1.0,0.999570906162262
6966,6966,3,3,1.0,0.985573947429657
6967,6967,2,2,1.0,0.9946148991584778
6968,6968,4,4,1.0,0.9712200164794922
6969,6969,1,1,1.0,0.9897738099098206
6970,6970,2,4,0.5,0.9734183549880981
6971,6971,1,1,1.0,0.9784205555915833
6972,6972,3,4,0.5,0.9739814400672913
6973,6973,4,4,1.0,0.9727914333343506
6974,6974,1,1,1.0,0.9991903901100159
6975,6975,3,4,0.0,0.967298150062561
6976,6976,1,4,0.5,0.9729380011558533
6977,6977,4,4,1.0,0.9741615056991577
6978,6978,4,4,1.0,0.9702052474021912
6979,6979,2,2,1.0,0.9913990497589111
6980,6980,1,1,1.0,0.9984070658683777
6981,6981,2,2,1.0,0.9998564720153809
6982,6982,2,2,1.0,0.9849162101745605
6983,6983,1,1,1.0,0.9891887903213501
6984,6984,1,4,0.5,0.9747859239578247
6985,6985,4,4,1.0,0.9706307053565979
6986,6986,1,1,1.0,0.99268639087677
6987,6987,1,4,0.3333333333333333,0.9646856188774109
6988,6988,3,4,0.5,0.9757048487663269
6989,6989,2,4,0.0,0.9739742279052734
6990,6990,2,2,1.0,0.9993366599082947
6991,6991,3,3,1.0,0.9907526969909668
6992,6992,3,3,1.0,0.9946593642234802
6993,6993,2,4,0.5,0.9717146158218384
6994,6994,3,4,0.5,0.9761186242103577
6995,6995,1,4,0.5,0.9724284410476685
6996,6996,2,4,0.5,0.9767365455627441
6997,6997,4,4,1.0,0.9709425568580627
6998,6998,2,4,0.3333333333333333,0.9756301045417786
6999,6999,2,2,1.0,0.9971315860748291
7000,7000,4,4,1.0,0.972917914390564
7001,7001,4,4,1.0,0.9732583165168762
7002,7002,2,4,0.5,0.9701246619224548
7003,7003,4,4,1.0,0.9723560214042664
7004,7004,2,2,1.0,0.998258650302887
7005,7005,2,2,1.0,0.9983483552932739
7006,7006,1,1,1.0,0.9986888766288757
7007,7007,4,4,1.0,0.9718132019042969
7008,7008,1,4,0.5,0.9743384718894958
7009,7009,3,4,0.5,0.9671279788017273
7010,7010,2,2,1.0,0.9976816177368164
7011,7011,2,4,0.5,0.9767326712608337
7012,7012,2,2,1.0,0.9998750686645508
7013,7013,3,3,0.0,0.9957436919212341
7014,7014,2,2,1.0,0.9999278783798218
7015,7015,1,1,1.0,0.9945342540740967
7016,7016,1,1,1.0,0.9994261264801025
7017,7017,2,2,1.0,0.9948780536651611
7018,7018,3,3,1.0,0.9973575472831726
7019,7019,3,4,0.0,0.9692302942276001
7020,7020,2,4,0.5,0.969072699546814
7021,7021,2,4,0.3333333333333333,0.9712273478507996
7022,7022,4,4,1.0,0.9725128412246704
7023,7023,2,4,0.5,0.973259449005127
7024,7024,3,3,1.0,0.9840837121009827
7025,7025,4,4,1.0,0.9778439998626709
7026,7026,1,1,1.0,0.9974157810211182
7027,7027,2,2,1.0,0.9998617172241211
7028,7028,1,4,0.5,0.9740409255027771
7029,7029,2,4,0.5,0.9722188115119934
7030,7030,4,4,1.0,0.9697189331054688
7031,7031,2,2,1.0,0.9989213943481445
7032,7032,2,2,1.0,0.9768224954605103
7033,7033,1,4,0.5,0.9756582379341125
7034,7034,1,1,1.0,0.9996691942214966
7035,7035,2,2,1.0,0.9957464337348938
7036,7036,2,2,1.0,0.9879336953163147
7037,7037,4,4,1.0,0.9704070687294006
7038,7038,3,4,0.5,0.9693162441253662
7039,7039,1,1,1.0,0.9967033267021179
7040,7040,2,4,0.5,0.9661265015602112
7041,7041,4,4,1.0,0.9730046987533569
7042,7042,3,3,1.0,0.9947176575660706
7043,7043,4,4,1.0,0.9683139324188232
7044,7044,1,4,0.5,0.9696208834648132
7045,7045,2,4,0.5,0.9702170491218567
7046,7046,3,3,1.0,0.9956146478652954
7047,7047,2,2,0.0,0.985176682472229
7048,7048,2,4,0.0,0.970669150352478
7049,7049,1,4,0.0,0.9692243933677673
7050,7050,2,2,1.0,0.9870129227638245
7051,7051,3,3,1.0,0.9917564392089844
7052,7052,2,4,0.0,0.9724067449569702
7053,7053,2,2,1.0,0.9920058846473694
7054,7054,2,4,0.5,0.9751266837120056
7055,7055,2,2,1.0,0.9996711015701294
7056,7056,4,4,1.0,0.9698702692985535
7057,7057,3,3,0.0,0.9948977828025818
7058,7058,4,4,1.0,0.9739682078361511
7059,7059,1,1,1.0,0.9987972974777222
7060,7060,1,1,1.0,0.9910447597503662
7061,7061,1,4,0.5,0.9763550162315369
7062,7062,2,2,1.0,0.9996451139450073
7063,7063,2,4,0.5,0.9712377786636353
7064,7064,3,3,1.0,0.9901532530784607
7065,7065,4,4,1.0,0.9779384136199951
7066,7066,2,2,1.0,0.9998490810394287
7067,7067,2,2,1.0,0.9919472336769104
7068,7068,1,1,1.0,0.9998699426651001
7069,7069,3,3,1.0,0.9845442175865173
7070,7070,4,4,1.0,0.973913848400116
7071,7071,1,4,0.5,0.972353994846344
7072,7072,1,1,1.0,0.9770416617393494
7073,7073,4,4,1.0,0.9722655415534973
7074,7074,2,2,1.0,0.9908462166786194
7075,7075,3,3,1.0,0.9966191053390503
7076,7076,2,4,0.0,0.9732717871665955
7077,7077,2,4,0.0,0.972091019153595
7078,7078,3,3,1.0,0.9930980801582336
7079,7079,4,4,1.0,0.970805823802948
7080,7080,3,4,0.5,0.9732655882835388
7081,7081,2,2,1.0,0.9997311234474182
7082,7082,1,1,1.0,0.99724280834198
7083,7083,4,4,1.0,0.9757511615753174
7084,7084,4,4,1.0,0.9805732369422913
7085,7085,1,1,1.0,0.9927365779876709
7086,7086,2,4,0.0,0.9717484712600708
7087,7087,4,4,1.0,0.9704862833023071
7088,7088,4,4,1.0,0.9773746132850647
7089,7089,4,4,1.0,0.9790448546409607
7090,7090,4,4,1.0,0.9788683652877808
7091,7091,2,4,0.5,0.96900475025177
7092,7092,4,4,1.0,0.9759642481803894
7093,7093,1,4,0.5,0.9700596332550049
7094,7094,1,1,0.0,0.9916658997535706
7095,7095,1,4,0.5,0.9762998223304749
7096,7096,3,4,0.5,0.9688377380371094
7097,7097,3,4,0.0,0.9732890725135803
7098,7098,2,2,1.0,0.9825688600540161
7099,7099,4,4,1.0,0.9660205841064453
7100,7100,2,4,0.5,0.9731976985931396
7101,7101,2,4,0.0,0.967126190662384
7102,7102,2,2,0.0,0.9895849823951721
7103,7103,4,4,1.0,0.9719350337982178
7104,7104,2,2,0.0,0.9790798425674438
7105,7105,4,4,1.0,0.9784890413284302
7106,7106,1,4,0.0,0.9682492017745972
7107,7107,2,4,0.5,0.9722055196762085
7108,7108,4,4,1.0,0.968414306640625
7109,7109,1,4,0.0,0.9732872247695923
7110,7110,2,2,1.0,0.9986887574195862
7111,7111,1,4,0.5,0.9770633578300476
7112,7112,2,2,1.0,0.9987917542457581
7113,7113,2,2,1.0,0.9903464913368225
7114,7114,2,4,0.0,0.9725817441940308
7115,7115,4,4,1.0,0.975793719291687
7116,7116,3,4,0.0,0.967564582824707
7117,7117,2,2,1.0,0.9999247789382935
7118,7118,2,2,1.0,0.9979670643806458
7119,7119,2,2,1.0,0.9996784925460815
7120,7120,2,4,0.0,0.9754174947738647
7121,7121,1,1,1.0,0.9890825748443604
7122,7122,3,3,1.0,0.980383038520813
7123,7123,1,1,1.0,0.9818997383117676
7124,7124,3,4,0.5,0.9697948098182678
7125,7125,2,2,1.0,0.9995124340057373
7126,7126,3,3,1.0,0.981380045413971
7127,7127,1,1,1.0,0.998599112033844
7128,7128,3,4,0.0,0.9766577482223511
7129,7129,4,4,1.0,0.9741638898849487
7130,7130,2,4,0.5,0.9713463187217712
7131,7131,1,1,1.0,0.9999556541442871
7132,7132,1,1,0.0,0.9774330258369446
7133,7133,1,1,1.0,0.9957832098007202
7134,7134,1,4,0.5,0.969356894493103
7135,7135,1,1,1.0,0.9818242192268372
7136,7136,4,4,1.0,0.9710977077484131
7137,7137,2,4,0.5,0.96949702501297
7138,7138,2,4,0.5,0.9765986204147339
7139,7139,3,4,0.5,0.9681587815284729
7140,7140,3,3,1.0,0.9902246594429016
7141,7141,4,4,1.0,0.9761241674423218
7142,7142,3,4,0.0,0.9735591411590576
7143,7143,3,3,1.0,0.9749183654785156
7144,7144,3,3,1.0,0.9733601808547974
7145,7145,3,3,1.0,0.9988667964935303
7146,7146,3,4,0.5,0.9763622879981995
7147,7147,2,2,1.0,0.9998573064804077
7148,7148,2,2,1.0,0.9950122237205505
7149,7149,4,4,1.0,0.9696118831634521
7150,7150,3,3,1.0,0.9970967769622803
7151,7151,4,4,1.0,0.9705724120140076
7152,7152,2,2,1.5,0.9779696464538574
7153,7153,3,4,0.0,0.9684169888496399
7154,7154,1,1,1.0,0.9996939897537231
7155,7155,3,4,0.5,0.9743267893791199
7156,7156,4,4,1.0,0.9708797931671143
7157,7157,1,1,1.0,0.9801449775695801
7158,7158,3,4,0.5,0.974845290184021
7159,7159,2,2,1.0,0.9993394017219543
7160,7160,4,4,1.0,0.9742240905761719
7161,7161,3,3,1.0,0.9674277901649475
7162,7162,3,3,1.0,0.9884939789772034
7163,7163,2,4,0.0,0.9751614332199097
7164,7164,1,4,0.3333333333333333,0.9662535190582275
7165,7165,1,4,0.0,0.9719031453132629
7166,7166,4,4,1.0,0.9746326804161072
7167,7167,3,4,0.5,0.9730916023254395
7168,7168,2,2,1.0,0.9931944608688354
7169,7169,4,4,1.0,0.9776506423950195
7170,7170,4,4,1.0,0.9723157286643982
7171,7171,1,1,1.0,0.9995490908622742
7172,7172,3,3,1.0,0.9752199649810791
7173,7173,2,2,1.0,0.9982302784919739
7174,7174,2,2,1.0,0.971065104007721
7175,7175,3,4,0.0,0.9782009124755859
7176,7176,2,4,0.0,0.9726082682609558
7177,7177,3,4,0.0,0.9726874232292175
